order_id,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2014-132787,2014-09-19,2014-09-23,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804
CA-2014-161249,2014-08-09,2014-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486
CA-2016-124583,2016-09-01,2016-09-03,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0,5.751
CA-2017-157196,2017-11-05,2017-11-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,92105,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.2208
US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6,0.2,28.4928
US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28
CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224
CA-2017-100237,2017-10-15,2017-10-19,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,4.2048
CA-2015-147816,2015-09-24,2015-09-26,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17
US-2015-165743,2015-11-20,2015-11-23,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
CA-2015-110870,2015-12-12,2015-12-15,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,0,128.9742
US-2014-103338,2014-03-11,2014-03-15,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0,2.0748
CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,0,24.3824
CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
CA-2017-145779,2017-05-06,2017-05-10,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,4,0.2,27.4352
CA-2017-158736,2017-12-18,2017-12-24,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,5.76,2,0,1.6704
CA-2017-124716,2017-03-27,2017-03-31,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128
CA-2017-117513,2017-03-03,2017-03-08,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877
CA-2015-165554,2015-05-18,2015-05-22,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0,5.3214
CA-2017-168228,2017-04-27,2017-04-29,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,0,33.4584
CA-2016-123526,2016-12-24,2016-12-25,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0,16.032
CA-2016-127649,2016-10-07,2016-10-09,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915
CA-2016-145492,2016-11-20,2016-11-27,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11.31
CA-2014-168158,2014-07-19,2014-07-24,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405,West,OFF-BI-10001759,Office Supplies,Binders,"\"Acco Pressboard Covers with Storage Hooks, 14 7/8\"\" x 11\"\"","Dark Blue\"",6.096,2,0.2
CA-2017-168179,2017-11-02,2017-11-07,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0,9.3312
CA-2017-148320,2017-11-03,2017-11-08,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,6,0,17.5812
CA-2016-165820,2016-09-26,2016-09-30,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0,6.2208
CA-2014-168305,2014-11-01,2014-11-08,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0,22.2
CA-2015-146465,2015-11-20,2015-11-24,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2,7.56
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264
CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294,1,0.7,-103.8606
US-2017-116897,2017-05-27,2017-05-29,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35,4,0,14.7
CA-2017-161578,2017-12-16,2017-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0,6.4128
CA-2016-105081,2016-12-25,2016-12-30,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764
US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572
CA-2014-154837,2014-08-23,2014-08-27,Second Class,RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488
CA-2017-145429,2017-07-21,2017-07-25,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,2,0,7.6798
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0,13.5072
US-2017-128398,2017-05-02,2017-05-05,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech�MX Performance Wireless Mouse,159.56,4,0,59.0372
CA-2017-118864,2017-06-15,2017-06-19,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,1,0.2,7.4975
CA-2017-147410,2017-09-04,2017-09-08,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0,105.275
CA-2014-138737,2014-12-07,2014-12-10,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0,2.4192
CA-2017-145807,2017-02-09,2017-02-13,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745
CA-2016-108224,2016-05-14,2016-05-14,Same Day,TH-21235,Tiffany House,Corporate,United States,Yuma,Arizona,85364,West,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,185.528,7,0.2,48.7011
US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0,112.224
CA-2017-163209,2017-05-03,2017-05-07,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4,0,12.4416
US-2016-106313,2016-08-22,2016-08-26,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312
CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,0,29.4372
CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748
CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,6,0.2,11.2752
CA-2016-112585,2016-07-30,2016-08-02,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91
US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.7,-190.8522
CA-2017-165008,2017-09-15,2017-09-17,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,"\"Avery Trapezoid Ring Binder, 3\"\" Capacity",Black,"1040 sheets\"",295.056,9.0
CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268
CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0,89.997
CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.4768
CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0,4.461
CA-2014-131387,2014-04-28,2014-04-30,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,0.2,125.997
US-2016-117387,2016-10-27,2016-10-31,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4,0.2,25.176
CA-2016-144015,2016-06-26,2016-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0,11.586
CA-2017-137463,2017-12-16,2017-12-20,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244
CA-2014-123323,2014-11-07,2014-11-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,7,0.2,46.179
CA-2017-123701,2017-11-24,2017-11-27,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,27.76,4,0,9.9936
CA-2017-108091,2017-11-16,2017-11-21,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36,4,0,6.0736
CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,37.94,2,0,18.2112
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,18.06,7,0,4.6956
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801
CA-2017-151071,2017-04-25,2017-04-29,Second Class,MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
US-2017-109582,2017-09-12,2017-09-17,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,0,79.8912
US-2017-114034,2017-01-03,2017-01-08,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0,18.6624
CA-2014-130813,2014-01-06,2014-01-08,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0,9.3312
CA-2017-108854,2017-12-08,2017-12-14,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line �While You Were Out� Hardbound Telephone Message Book,87.92,4,0,40.4432
CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716
US-2016-162026,2016-10-08,2016-10-08,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0,27.882
CA-2017-166933,2017-04-24,2017-04-28,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0,0.6516
CA-2016-126165,2016-05-05,2016-05-07,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772
CA-2015-103835,2015-09-24,2015-09-28,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221
CA-2016-112060,2016-12-04,2016-12-09,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0,50.328
US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332
CA-2016-161025,2016-12-03,2016-12-09,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752
CA-2017-107314,2017-11-30,2017-12-03,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0,9.5571
CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,0,8.1192
CA-2014-103660,2014-08-25,2014-08-30,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,7,0.2,75.5958
CA-2014-130449,2014-09-06,2014-09-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0,12.1452
CA-2014-120096,2014-07-04,2014-07-07,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,177.536,4,0.2,62.1376
